businessname,dbaname,legalowner,namelast,namefirst,licenseno,issdttm,expdttm,licstatus,licensecat,descript,result,resultdttm,violation,viollevel,violdesc,violdttm,violstatus,statusdate,comments,address,city,state,zip,property_id,location
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-06-10 11:02:11,590.005/5-501.17-C,*,Toilet Room Receptacle  Covered (C),2020-06-10 11:02:11,Pass,2020-06-10 15:53:24,rear restroom/provide covered waste receptacle,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-06-10 11:02:11,590.006/6-202.11-C,*,Light Bulbs  Protective Shielding (C),2020-06-10 11:02:11,Pass,2020-06-10 15:53:24,rear storage room and front service line/provide proper light shields,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-06-10 11:02:11,590.006/6-301.12-PF,**,Hand Drying Provision (Pf),2020-06-10 11:02:11,Pass,2020-06-10 15:53:24,rear restroom/provide paper towels and toilet paper in dispenser,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-06-10 11:02:11,590.006/6-301.14-C,*,Handwashing Signage  (C),2020-06-10 11:02:11,Pass,2020-06-10 15:53:24,provide proper handwash signage that is understood by both languages,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-06-10 11:02:11,590.006/6-501.114-C,*,Maintaining Premises  Unnecessary Items and Litter (C),2020-06-10 11:02:11,Pass,2020-06-10 15:53:24,clean outside grounds provide covered grease barrel container rear door/provide door sweep on rear door to remove daylight,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-10-02 11:26:54,590.002(C)/2-102.12-C,*,(A) Certified Food Protection Manager (C),2020-10-02 11:26:54,Pass,2020-10-02 11:31:29,provide allergen certificate for certified food manager,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-10-02 11:26:54,590.004/4-301.11-PF,**,Cooling  Heating  and Holding Capacities-Equipment (Pf),2020-10-02 11:26:54,Pass,2020-10-02 11:31:29,provide proper hot holding equipment to hold all back up of hot foods at 135 degrees or above,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-10-02 11:26:54,590.006/6-202.11-C,*,Light Bulbs  Protective Shielding (C),2020-10-02 11:26:54,Pass,2020-10-02 11:31:29,provide light shields with endcaps,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-10-02 11:26:54,590.006/6-202.14-C,*,Toilet Rooms  Enclosed (C),2020-10-02 11:26:54,Pass,2020-10-02 11:31:29,restroom/provide self closing door,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
100 Percent Delicias Express,,STAMATOS GEORGE C,100 Percent Delicias Express LLC,Lewis Crespo,351943,2018-11-26 09:59:52,2020-12-31 23:59:00,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,2020-10-02 11:26:54,590.006/6-501.11-C,*,Repairing-Premises  Structures  Attachments  and Fixtures-Methods (C),2020-10-02 11:26:54,Pass,2020-10-02 11:31:29,provide door sweep to rear door to trash,656   Centre ST,Jamaica Plain,MA,02130,28152,"(42.312830000, -71.113860000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2010-08-04 10:11:58,05-4-302.12,*,Food Thermometers Provided,2010-08-04 10:11:58,Pass,2010-08-05 07:36:16,Provide food thermometers for chefs.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Fail,2018-03-20 10:54:25,22-4-601/602.11,**,Food Contact Surfaces Clean,2018-03-20 10:54:25,Fail,,Caked on food debris on can opener blade. Clean to remove.,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Fail,2018-03-20 10:54:25,M-2-103.11,***,PIC Performing Duties,2018-03-20 10:54:25,Fail,,Menu was redesigned allergy statement was removed. Provide proper allery statement for customers to read.,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Filed,2018-08-08 11:54:00,08-3-305-307.11,*,Food Protection,2018-08-08 11:54:00,Fail,,Several dented cans found on storage shelves. Remove . Set up area for returns PIC removed and is returning to distributor.,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Filed,2018-08-08 11:54:00,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,2018-08-08 11:54:00,Fail,,Wet wiping cloths found on counter tops . Remove . Store properly in saniitizer when wet.,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Filed,2019-02-04 13:06:00,02-3-602.11-.12/3-302.12,*,Food Container Labels,2019-02-04 13:06:00,Fail,,No labels on bulk containers . Provide,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Filed,2019-02-04 13:06:00,10-3-304.12,*,Food Utensil Storage,2019-02-04 13:06:00,Fail,,Scoops found submerges in flour and other bulk container. Store properly with handles up.,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2017-08-11 10:10:25,,,, ,,, ,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2017-12-15 13:58:58,,,, ,,, ,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2018-03-23 11:46:18,13-2-304/402.11,*,Clean Cloths  Hair Restraint,2018-03-23 11:46:18,Pass,2018-03-23 16:15:45,One staff person without hair restraint. Provide,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2018-03-23 11:46:18,22-4-601/602.11,**,Food Contact Surfaces Clean,2018-03-23 11:46:18,Pass,2018-03-23 16:15:45,Caked on food debris on can opener blade. Clean to remove.,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Degrees Pizza,,KHOSLA VIPAN,Pasquriello LLC,Kenneth Pasquariello,313440,2017-08-14 08:49:37,2019-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2018-03-23 11:46:18,M-2-103.11,***,PIC Performing Duties,2018-03-23 11:46:18,Pass,2018-03-23 16:15:45,Menu was redesigned allergy statement was removed. Provide proper allery statement for customers to read.,55  Court St,Boston,MA,02108,156226,"(42.359227000, -71.058878000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Fail,2010-07-26 10:05:35,05-4-302.12,*,Food Thermometers Provided,2010-07-26 10:05:35,Fail,,Provide food thermometers for chefs.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Fail,2010-07-26 10:05:35,08-3-305-307.11,*,Food Protection,2010-07-26 10:05:35,Fail,,Cover any open food products for self service.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Fail,2010-07-26 10:05:35,15-4-202.16,*,Non-Food Contact Surfaces,2010-07-26 10:05:35,Fail,,Provide utensil sign for self service.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Fail,2010-07-26 10:05:35,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,2010-07-26 10:05:35,Fail,,Keep wiping cloths in sanitizer,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Fail,2010-07-26 10:05:35,23-4-602.13,*,Non-Food Contact Surfaces Clean,2010-07-26 10:05:35,Fail,,clean underside of shelving over grill.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Fail,2010-07-26 10:05:35,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2010-07-26 10:05:35,Fail,,Clean cooking vent hood.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Filed,2011-02-09 11:05:14,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,2011-02-09 11:05:14,Fail,,Keep wiping cloths in sanitizer,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Filed,2011-02-09 11:05:14,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,2011-02-09 11:05:14,Fail,,Prep Room Provide paper towels.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_OutBus,2011-11-07 09:14:30,,,, ,,, ,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2010-03-18 10:05:34,,,, ,,, ,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2010-08-04 10:11:58,08-3-305-307.11,*,Food Protection,2010-08-04 10:11:58,Pass,2010-08-05 07:36:16,Cover any open food products for self service.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2010-08-04 10:11:58,15-4-202.16,*,Non-Food Contact Surfaces,2010-08-04 10:11:58,Pass,2010-08-05 07:36:16,Provide utensil sign for self service.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2010-08-04 10:11:58,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,2010-08-04 10:11:58,Pass,2010-08-05 07:36:16,Keep wiping cloths in sanitizer,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2010-08-04 10:11:58,23-4-602.13,*,Non-Food Contact Surfaces Clean,2010-08-04 10:11:58,Pass,2010-08-05 07:36:16,clean underside of shelving over grill.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
1000 Washington Cafe,,TERADYNE INC,Nexdine L L C, ,34789,2011-11-07 08:34:39,2011-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2010-08-04 10:11:58,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2010-08-04 10:11:58,Pass,2010-08-05 07:36:16,Clean cooking vent hood.,1000   Washington ST,Roxbury,MA,02118,155672,"(42.345875000, -71.064496000)"
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-02-18 11:06:30,590.002(D)/2-103.11-PF,**,(A)-(P) Person-In-Charge-Duties (Pf),2020-02-18 11:06:30,Fail,,CFPM is not monitoring employee handwashing  hand drying provisions  bare hand contact with RTE foods. Provide active managerial control as it is defined in the 2013 food code.,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-02-18 11:06:30,590.002/2-301.14-P,***,When to Wash (P),2020-02-18 11:06:30,Fail,,Food workers are not washing hands with the proper frequency. Upon initial arrival  cookline handsink and warewashing handsink found without paper towels. Retrain staff.,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-02-18 11:06:30,590.003(C)/3-301.11-PF,**,Preventing Contamination from Hands (Pf),2020-02-18 11:06:30,Fail,,Observed food worker touch ready to eat slaw mixture with bare hands at cookline. Product voluntarily discarded. COS.,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-02-18 11:06:30,590.006/6-301.12-PF,**,Hand Drying Provision (Pf),2020-02-18 11:06:30,Fail,,No paper towels at cookline and warewashing handsinks. Corrected on site.,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-07-01 15:20:11,590.002(C)/2-102.12-C,*,(A) Certified Food Protection Manager (C),2020-07-01 15:20:11,Fail,,Not following COVID-19 rules and regulations properly. No employee temperatures being taken  preset tables ,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-07-01 15:20:11,590.003(C)/3-301.11-C,*,Preventing Contamination from Hands (C),2020-07-01 15:20:11,Fail,,Remove soiled utensils (2) from the hand sink to the left of the cookimg line to properly wash hands without restrictions,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-07-01 15:20:11,590.003/3-302.11-P,***,Packaged and Unpackaged Food-Separation  Packaging  and Segregation (P),2020-07-01 15:20:11,Fail,,Relocate sliced cheese in the under counter refrigeration unit on the cooking line  it is stored directly beside wrapped burgers and other raw 'proteins to prevent potential contamination,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-07-01 15:20:11,590.004/4-904.13-C,*,Preset Tableware (C),2020-07-01 15:20:11,Fail,,Discontinue presetting tables in the dining area to reduce potential contamination,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-07-01 15:20:11,590.006/6-201.11-C,*,Floors  Walls and Ceilings-Cleanability (C),2020-07-01 15:20:11,Fail,,Clean kitchen floors from all visible food spills stains and soils,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-07-01 15:20:11,590.006/6-501.113-C,*,Storing Maintenance Tools (C),2020-07-01 15:20:11,Fail,,Remove the soiled  power washer stored underneath a food storage shelving unit and store as discussed,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2020-07-01 15:20:11,590.007/7-301.11-P,***,Separation-Storage and Display  Stock and Retail Sale (P),2020-07-01 15:20:11,Fail,,Food container used to bread chicken is in the walk in - it has some coating batter remaining in it from previous usagebut has some small pieces of raw chicken inside  immediately discarded by the PIC,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2019-07-18 09:57:17,,,, ,,, ,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2020-02-25 13:42:31,590.002(D)/2-103.11-PF,**,(A)-(P) Person-In-Charge-Duties (Pf),2020-02-25 13:42:31,Pass,2020-02-25 15:21:53,CFPM is not monitoring employee handwashing  hand drying provisions  bare hand contact with RTE foods. Provide active managerial control as it is defined in the 2013 food code.,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2020-02-25 13:42:31,590.002/2-301.14-P,***,When to Wash (P),2020-02-25 13:42:31,Pass,2020-02-25 15:21:53,Food workers are not washing hands with the proper frequency. Upon initial arrival  cookline handsink and warewashing handsink found without paper towels. Retrain staff.,25  Jan Karski Wy,Dorchester,MA,02125,421286,
110 Grill,,,110 Grill Mamagement LLC, ,381384,2019-07-18 15:34:50,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2020-02-25 13:42:31,590.003(C)/3-301.11-PF,**,Preventing Contamination from Hands (Pf),2020-02-25 13:42:31,Pass,2020-02-25 15:21:53,Observed food worker touch ready to eat slaw mixture with bare hands at cookline. Product voluntarily discarded. COS.,25  Jan Karski Wy,Dorchester,MA,02125,421286,
